Index,Histogram,band_1_mean,band_1_std,band_2_mean,band_2_std,band_3_mean,band_3_std
1044.000,14437.000,  91.200,   9.624,  86.956,   8.950,  81.853,   8.910
1045.000,12197.000,  90.456,  10.842,  87.388,  10.152,  81.279,  10.127
1046.000, 104.000, 142.750,  14.485, 131.673,  12.622, 124.067,  12.723
1047.000,11407.000,  83.811,  11.254,  82.437,  11.893,  76.044,  10.805
1048.000,10379.000,  93.700,   8.250,  91.461,   7.830,  85.275,   7.781
1049.000,11279.000,  96.053,  10.040,  93.295,   9.188,  84.615,   8.735
1050.000,20774.000, 104.759,  10.057,  89.626,  10.128,  90.716,   8.650
1051.000,24609.000,  97.564,   9.975,  93.154,   8.433,  87.989,   8.952
1052.000,   2.000,  15.000,   4.000,  14.000,   4.000,   9.000,   4.000
1053.000,   9.000,  37.111,  19.359,  39.111,  19.359,  34.111,  19.359
1054.000,21689.000, 105.197,  11.152,  96.176,   9.917,  92.005,   9.476
1055.000,21359.000,  87.880,  10.002,  87.229,   9.804,  82.098,   9.420
1056.000, 312.000, 153.337,  11.980, 140.965,  11.383, 132.468,  11.476
1057.000,  13.000,  34.231,  13.802,  33.538,  13.871,  30.000,  13.519
1058.000,   4.000,  44.500,   4.822,  47.500,   4.822,  38.500,   4.822
1059.000,24948.000,  74.149,  11.633,  74.752,  12.162,  70.488,  11.355
1060.000,12492.000,  95.210,  11.236,  76.372,  10.605,  82.303,  10.308
1061.000,25001.000,  82.771,  10.672,  84.074,  11.084,  77.429,  10.228
1062.000,13000.000,  85.904,   9.645,  84.622,   8.875,  78.088,   8.767
1063.000,11270.000,  93.456,  10.641,  93.021,   9.333,  86.471,   9.084
1064.000,10800.000,  88.863,  11.460,  86.629,  10.540,  80.295,  10.573
1065.000,16292.000,  93.554,  10.134,  92.025,   9.580,  83.315,   9.471
1066.000,13272.000,  74.414,  11.844,  78.314,  11.789,  70.986,  11.640
1067.000,  11.000,  40.818,   8.255,  42.818,   8.255,  40.727,   8.001
1068.000,20847.000,  86.609,  10.708,  86.620,   9.838,  78.337,  10.015
1069.000,   3.000,  46.333,   5.185,  42.333,   5.185,  41.333,   5.185
1070.000,30211.000,  93.759,  13.780,  85.539,  11.473,  83.771,  11.639
1071.000,  23.000,  40.913,  17.742,  41.000,  17.781,  43.174,  17.420
1072.000,   2.000,  21.000,   5.000,  16.000,   5.000,  13.000,   5.000
1073.000,15289.000,  85.520,   6.347,  85.312,   6.145,  80.382,   6.049
1074.000,19858.000, 102.847,  11.002,  98.129,   9.657,  89.383,   9.537
1075.000,23322.000,  85.422,   9.392,  85.369,   8.862,  79.807,   8.672
1076.000,   5.000,  45.800,  18.367,  42.800,  18.367,  35.800,  18.367
1077.000,  11.000,  29.000,  11.370,  34.091,  11.204,  26.091,  11.572
1078.000,25188.000, 105.381,  13.277,  91.394,  11.404,  90.564,  11.342
1079.000,1052.000, 150.122,  15.272, 137.779,  14.303, 129.317,  14.352
1080.000,  32.000,  69.594,  13.236,  58.094,  13.061,  57.844,  13.141
1081.000,35987.000, 104.267,  12.312,  96.460,  10.233,  89.979,  10.206
1082.000,  18.000,  28.444,  15.312,  29.556,  15.338,  30.167,  15.439
1083.000,25873.000, 103.612,  19.279,  98.897,  14.855,  90.248,  14.856
1084.000,   4.000,  26.500,  11.435,  27.500,  11.435,  21.500,  11.435
1085.000,   3.000,  21.667,   9.177,  26.667,   9.177,  22.667,   9.177
1086.000,10783.000,  81.408,  11.549,  81.936,  10.564,  75.758,  10.459
1087.000,17682.000,  80.614,  10.842,  82.873,  10.326,  75.505,  10.395
1088.000,   2.000,  14.000,   2.000,  16.000,   2.000,  13.000,   2.000
1089.000,19302.000, 102.615,  12.569,  99.186,  11.538,  90.386,  10.999
1090.000,18405.000, 112.215,  10.702,  98.492,   9.289,  95.742,   9.213
1091.000,16033.000,  81.969,   9.687,  84.002,   9.937,  79.097,   9.301
1092.000,13318.000,  87.635,  11.322,  86.792,  10.780,  78.200,  10.653
1093.000,29834.000,  98.926,  13.134,  94.199,  10.171,  87.658,  10.432
1094.000,26267.000,  79.285,  12.319,  77.303,  12.312,  73.371,  11.970
1095.000,23451.000,  89.830,   9.411,  87.468,   9.235,  81.868,   8.788
1096.000,26524.000,  90.964,  12.125,  88.682,  10.839,  81.370,  10.924
1097.000,33635.000,  83.339,  12.084,  80.239,  12.166,  75.922,  11.253
1098.000,30160.000,  88.170,  10.596,  85.225,  10.451,  80.004,   9.594
1099.000,   3.000,  10.667,   8.731,  10.667,   8.731,   8.667,   8.731
1100.000,31176.000,  86.980,   8.766,  84.782,   8.779,  79.797,   8.298
1101.000,10407.000, 102.983,  10.638,  97.198,  10.498,  90.815,   9.877
1102.000,10393.000,  89.161,   9.065,  87.816,   8.707,  81.989,   8.539
1103.000,10573.000,  91.288,  10.273,  89.723,   9.626,  82.624,   9.327
1104.000, 131.000, 139.511,  13.860, 130.542,  13.319, 121.252,  13.396
1105.000,16329.000,  93.234,  10.424,  91.546,   9.664,  82.059,   9.611
1106.000,14575.000,  87.445,  12.427,  84.890,  10.190,  79.594,  10.483
1107.000,16263.000,  91.217,  14.960,  91.748,  12.632,  84.410,  12.518
1108.000,15381.000,  83.437,  11.705,  81.846,  11.329,  75.870,  10.894
1109.000,12872.000,  93.536,   7.111,  90.443,   6.705,  83.082,   6.457
1110.000, 943.000, 134.696,  21.211, 125.450,  18.792, 117.070,  18.144
1111.000,16083.000,  99.813,  11.025,  95.797,   9.498,  89.086,   9.825
1112.000,18743.000,  95.370,   9.921,  87.791,   8.254,  86.200,   8.403
1113.000, 475.000, 142.815,  14.714, 133.059,  14.185, 123.943,  14.028
1114.000,22580.000, 117.836,  12.156, 104.570,  10.757, 100.444,  10.518
1115.000,20273.000,  82.124,   9.098,  85.740,   8.961,  76.568,   8.764
1116.000,   2.000,  21.000,   3.000,  21.000,   3.000,  19.000,   3.000
1117.000,12464.000,  73.435,  11.436,  74.302,  11.451,  68.739,  11.046
1118.000, 211.000, 145.744,  16.094, 135.398,  14.996, 125.967,  15.104
1119.000,16742.000,  89.637,  10.335,  85.710,  10.112,  79.087,   9.735
1120.000,  71.000,  51.014,  19.371,  49.873,  19.002,  47.225,  18.477
1121.000,22853.000,  95.904,  11.670,  91.629,  10.073,  85.826,   9.926
1122.000,  58.000, 141.517,  12.773, 130.810,  11.617, 121.862,  11.544
1123.000,11353.000, 100.770,  11.241,  96.851,   9.898,  89.154,   9.938
1124.000,25339.000,  92.785,  11.833,  90.783,  10.602,  82.698,  10.420
1125.000,   6.000,  40.833,  14.229,  40.500,  14.350,  33.500,  14.033
1126.000,13894.000,  97.580,   9.029,  94.170,   7.917,  86.892,   7.913
1127.000,  65.000, 132.415,  14.160, 124.354,  13.519, 117.769,  13.394
1128.000,   5.000,  17.000,   6.723,  23.000,   6.723,  13.000,   6.723
1129.000,10034.000,  99.148,  10.192,  95.754,   9.305,  87.368,   9.105
1130.000, 223.000, 151.202,  14.461, 139.982,  13.166, 131.722,  12.963
1131.000, 151.000, 137.159,  11.660, 127.709,  10.669, 120.179,  10.671
1132.000,  11.000,  25.273,  13.870,  40.000,  13.909,  23.091,  13.833
1133.000,34388.000,  85.541,  10.368,  85.041,  10.183,  77.570,   9.738
1134.000, 700.000, 143.743,  13.710, 133.659,  12.695, 124.884,  12.857
1135.000,15021.000,  94.698,  10.094,  90.098,   9.263,  84.060,   9.010
1136.000,   4.000,  13.250,   5.166,  16.750,   4.815,   9.750,   4.815
1137.000, 534.000, 158.715,  15.081, 145.301,  14.088, 136.431,  13.907
1138.000,   2.000,   9.000,   4.000,  12.000,   4.000,   4.000,   3.000
1139.000,   6.000,  42.000,   9.916,  41.000,   9.916,  36.333,   9.877
1140.000,14616.000, 101.780,  11.777,  97.871,  10.338,  91.160,  10.286
1141.000,28448.000,  88.270,   9.007,  86.763,   9.143,  80.841,   8.480
1142.000,16672.000,  98.224,   9.690,  93.638,   8.916,  88.795,   8.984
1143.000,32313.000,  97.898,  12.546,  94.581,  11.307,  85.475,  11.217
1144.000, 144.000, 133.299,  14.768, 124.014,  14.214, 115.951,  13.905
1145.000,13167.000,  89.470,   7.932,  89.229,   7.018,  81.809,   7.173
1146.000,12527.000,  98.848,   9.567,  92.023,   8.203,  87.173,   8.599
1147.000, 123.000, 151.309,  14.197, 141.561,  13.561, 132.309,  13.519
1148.000, 299.000, 144.823,  12.227, 135.492,  10.848, 125.224,  11.236
1149.000,15121.000, 112.643,  16.506, 102.740,  12.959,  96.070,  12.964
1150.000,17827.000, 103.642,  13.515,  97.444,  11.182,  89.609,  11.336
1151.000,  29.000,  39.690,  15.711,  36.828,  16.170,  34.621,  15.577
1152.000,   3.000,  20.000,   8.524,  20.333,   9.104,  14.667,   8.807
1153.000,11514.000,  76.624,  11.786,  76.719,  12.099,  71.628,  11.484
1154.000,20376.000,  86.887,  12.411,  85.181,  11.095,  77.784,  10.668
1155.000,11390.000,  78.484,   9.974,  81.391,  10.390,  73.806,   9.668
1156.000,20412.000, 103.638,  10.703,  97.103,   9.256,  90.665,   9.287
1157.000,   2.000,  34.000,   3.000,  35.000,   3.000,  29.000,   3.000
1158.000,18949.000,  76.962,  12.651,  74.499,  12.776,  70.881,  12.109
1159.000, 357.000, 144.297,  11.726, 131.731,  11.463, 123.465,  11.566
1160.000,13309.000,  88.096,   7.858,  88.262,   7.371,  79.947,   7.309
1161.000,13518.000,  95.926,  11.620,  89.182,  10.647,  83.418,  10.372
1162.000,12334.000,  93.076,   7.941,  89.396,   7.589,  83.491,   7.230
1163.000,   4.000,  49.750,  11.388,  45.750,  11.388,  36.750,  11.388
1164.000,   2.000,  12.000,   2.000,   8.000,   2.000,   5.000,   2.000
1165.000,  17.000,  39.353,  10.088,  39.118,   9.999,  37.118,   9.652
1166.000,26865.000, 101.053,  11.176,  93.010,   9.185,  88.199,   9.336
1167.000,21919.000,  89.592,  10.425,  85.991,   9.723,  81.251,   9.558
1168.000,11602.000,  91.897,   8.553,  91.005,   7.744,  83.322,   7.947
1169.000,10449.000,  87.246,  11.074,  87.689,  10.062,  80.284,   9.956
1170.000,18167.000,  92.589,  10.194,  87.281,   9.074,  81.670,   9.137
1171.000,22689.000,  93.105,   9.705,  92.826,   8.428,  84.501,   8.454
1172.000,13447.000,  79.377,   8.537,  81.099,   8.173,  75.077,   8.241
1173.000,22611.000,  80.257,  11.314,  78.719,  11.071,  74.656,  10.834
1174.000,13705.000,  97.510,   7.757,  93.401,   7.030,  87.645,   7.076
1175.000,10595.000,  95.106,   9.266,  91.601,   8.422,  83.588,   8.146
1176.000,   4.000,  38.000,   3.240,  36.000,   3.240,  37.000,   3.240
1177.000,   5.000,  32.800,  11.906,  23.800,  11.906,  27.200,  12.106
1178.000,17559.000,  84.168,   8.982,  84.561,   8.711,  76.211,   8.384
1179.000,22083.000,  99.892,  12.476,  96.131,  11.423,  86.344,  11.385
1180.000,19317.000,  77.069,  11.644,  76.097,  11.929,  72.718,  11.447
1181.000,  13.000,  39.615,  18.752,  34.077,  19.337,  34.769,  18.791
1182.000,   2.000,  30.000,   2.000,  29.000,   2.000,  27.000,   2.000
1183.000,20416.000, 108.695,  14.097, 102.818,  12.212,  93.521,  12.289
1184.000,   4.000,  35.000,   3.742,  32.000,   3.742,  25.000,   3.742
1185.000,23516.000,  86.773,  10.772,  84.412,  10.288,  77.550,   9.796
1186.000,13243.000, 111.254,  12.333, 105.266,  11.405,  95.277,  11.211
1187.000,30493.000, 105.564,  12.601, 100.280,  11.384,  92.159,  11.141
1188.000,23757.000, 103.871,  10.882, 100.750,   9.833,  92.647,   9.853
1189.000,13569.000,  88.006,   6.304,  89.092,   6.181,  82.534,   6.084
1190.000,  22.000,  40.409,  19.590,  37.000,  19.709,  38.864,  19.194
1191.000,  13.000,  35.077,  14.657,  38.692,  14.171,  32.308,  13.504
1192.000,   5.000,  46.200,  12.254,  48.200,  12.254,  43.200,  12.254
1193.000,   8.000,  35.375,  13.322,  38.375,  13.322,  31.375,  13.322
1194.000,11205.000, 120.778,  14.705, 106.653,  13.330, 102.320,  12.315
1195.000,2988.000,  95.665,   8.218,  89.222,   7.156,  84.383,   7.201
1196.000,   5.000,  67.400,   6.119,  64.400,   6.119,  55.400,   6.119
1197.000,23214.000, 114.367,  11.800,  97.593,  10.350,  95.998,   9.635
1198.000,   6.000,  15.667,   5.249,  28.333,   5.312,  16.333,   5.344
1199.000,12186.000,  84.623,   8.851,  83.760,   8.785,  79.374,   8.417
1200.000,33427.000,  91.224,  10.027,  87.472,   9.286,  81.995,   9.196
1201.000,28025.000, 115.270,  14.742, 107.497,  12.763,  98.116,  12.779
1202.000,17655.000,  87.250,  13.425,  82.130,  11.040,  78.370,  11.116
1203.000,17847.000, 101.578,  13.587,  93.200,  10.722,  88.235,  10.903
1204.000,   3.000,  26.333,  13.275,  22.333,  13.275,  21.333,  13.275
1205.000,15748.000,  77.091,  11.189,  73.381,  11.012,  72.190,  10.902
1206.000,16481.000, 100.137,  10.379,  93.888,   9.440,  87.656,   9.408
1207.000,   4.000,  18.250,   8.642,  12.250,   8.642,  14.250,   8.642
1208.000,24205.000,  89.529,   8.747,  87.669,   8.148,  81.531,   8.059
1209.000,14001.000, 105.350,   9.151,  97.996,   8.015,  92.364,   8.017
1210.000,16508.000,  85.138,  12.316,  81.560,  11.862,  77.158,  11.087
1211.000,13719.000, 102.937,  12.018,  98.001,  10.489,  88.158,  10.707
1212.000,38947.000,  94.125,  10.706,  91.226,   9.829,  82.423,   9.661
1213.000,16005.000,  94.038,   8.847,  87.834,   8.554,  85.146,   8.278
1214.000,   4.000,  45.750,   8.408,  46.750,   8.408,  41.750,   8.408
1215.000,   5.000,  32.800,  17.267,  33.800,  17.267,  28.800,  17.267
1216.000,17184.000, 115.372,  15.707, 105.410,  13.386,  98.452,  13.106
1217.000,15921.000,  97.840,  12.623,  90.739,  10.878,  85.151,  10.750
1218.000,  20.000, 132.650,  11.390, 131.950,  11.066, 126.800,  11.223
1219.000,40403.000,  89.447,  10.667,  86.962,   9.881,  80.468,   9.701
1220.000,25943.000,  81.935,   9.184,  83.089,   9.041,  76.747,   8.611
1221.000,  12.000,  58.417,  18.905,  68.750,  17.796,  48.000,  18.695
1222.000,   2.000,  13.000,   2.000,  15.000,   2.000,  10.000,   2.000
1223.000,26366.000,  76.448,  12.964,  76.002,  13.305,  71.890,  12.474
1224.000,25069.000,  97.503,  12.352,  89.528,  10.343,  85.429,  10.023
1225.000, 202.000, 149.307,  11.042, 133.416,  10.196, 124.025,  10.146
1226.000,   9.000,  29.778,  15.908,  30.333,  15.713,  26.000,  16.021
1227.000,12535.000, 100.186,  10.750,  91.254,   8.980,  89.003,   9.175
1228.000, 144.000, 139.271,  12.922, 125.222,  11.433, 118.632,  11.477
1229.000,12835.000,  88.203,  10.161,  85.177,   9.854,  79.590,   9.733
1230.000, 250.000, 152.048,  12.614, 136.800,  10.250, 127.672,  10.423
1231.000,16142.000,  88.735,   9.463,  85.373,   8.951,  82.633,   8.813
1232.000,   5.000,  23.000,  11.866,  18.200,  12.205,  18.800,  12.400
1233.000,  79.000, 143.835,  10.302, 131.557,   9.830, 123.165,   9.840
1234.000,27002.000,  83.163,  12.533,  79.334,  11.970,  75.719,  11.503
1235.000,   5.000,  40.400,  15.435,  35.400,  15.435,  32.400,  15.435
1236.000,10467.000, 105.749,  13.267,  93.459,  10.975,  89.021,  11.269
1237.000,11936.000, 106.362,   9.027,  99.967,   8.573,  92.359,   8.355
1238.000,14155.000,  99.308,   9.880,  93.263,   8.563,  86.537,   8.711
1239.000,15097.000,  93.737,  10.028,  89.984,   8.760,  83.906,   8.989
1240.000,   4.000,  35.000,  23.345,  34.000,  23.345,  32.000,  23.345
1241.000,   4.000,  45.750,   6.685,  36.750,   6.869,  34.250,   6.759
1242.000,   7.000,  39.714,  11.780,  42.286,  12.418,  29.571,  12.010
1243.000,12249.000,  84.627,  10.737,  79.390,  10.745,  77.761,  10.193
1244.000,  14.000,  39.500,  14.715,  46.500,  14.351,  36.000,  14.526
1245.000,32461.000,  86.410,  10.604,  84.677,   9.890,  77.923,   9.741
1246.000,16749.000,  74.784,  11.413,  72.505,  11.424,  70.252,  11.165
1247.000,16240.000,  73.499,  11.884,  75.108,  12.149,  70.027,  11.558
1248.000,   7.000,  35.000,   7.071,  25.571,   7.326,  26.571,   7.326
1249.000,   5.000,  37.600,   8.429,  38.600,   8.429,  33.600,   8.429
1250.000,22659.000,  94.946,  10.100,  92.065,   8.673,  84.765,   8.756
1251.000,19245.000,  87.257,  11.685,  83.912,  10.953,  79.199,  10.344
1252.000,16826.000,  94.447,  10.773,  90.023,   9.087,  83.610,   9.137
1253.000,10850.000,  96.614,   9.740,  91.793,   8.567,  84.683,   8.907
1254.000,   7.000,  43.143,  15.422,  42.143,  15.422,  37.571,  15.389
1255.000,28360.000,  86.812,  10.990,  81.467,  10.857,  78.845,  10.298
1256.000,11970.000,  98.743,   7.905,  94.309,   7.309,  87.317,   7.343
1257.000,26699.000,  79.260,  12.027,  76.449,  12.154,  74.228,  11.705
1258.000,13318.000, 103.987,  13.379,  95.564,  11.645,  89.592,  11.052
1259.000,11242.000, 111.201,  10.539, 102.408,   9.224,  95.972,   8.967
1260.000,22245.000,  93.301,  10.224,  88.893,   9.565,  82.727,   8.990
1261.000,34614.000, 125.867,  15.807, 109.820,  13.821, 104.262,  12.518
1262.000,   6.000,  58.167,   6.914,  54.167,   6.914,  45.167,   6.914
1263.000,   5.000,  39.000,   6.633,  28.000,   6.633,  35.200,   6.145
1264.000,   7.000,  41.571,  15.783,  37.714,  17.441,  36.000,  16.098
1265.000,35576.000,  94.206,   9.554,  91.581,   8.187,  86.065,   8.510
1266.000,   2.000,  25.500,   0.500,  19.500,   0.500,  21.500,   0.500
1267.000,   6.000,  38.833,  10.367,  36.333,   9.911,  34.833,  10.040
1268.000,21818.000, 116.350,  21.338, 107.764,  17.675,  98.676,  17.377
1269.000,18220.000,  92.345,  10.195,  88.763,   9.256,  82.880,   9.180
1270.000,   6.000,  36.500,  11.442,  39.000,  11.533,  33.000,  11.372
1271.000,  17.000,  44.588,  19.205,  38.588,  19.205,  38.588,  19.205
1272.000,12013.000,  90.409,  10.735,  87.618,   9.674,  80.915,   9.600
1273.000,25091.000,  97.336,  11.500,  87.384,  10.331,  86.654,   9.877
1274.000,12149.000,  81.053,  11.453,  77.555,  11.975,  73.695,  11.243
1275.000,   2.000,   6.500,   1.500,   6.500,   1.500,   4.500,   1.500
1276.000,15141.000,  93.086,  10.458,  87.863,   9.586,  82.453,   9.294
1277.000,24512.000,  83.935,   7.938,  86.115,   7.481,  79.760,   7.559
1278.000,15197.000,  81.717,  11.914,  77.301,  11.579,  73.880,  11.292
1279.000,6755.000,  98.647,  13.580,  91.600,  11.744,  82.911,  11.570
1280.000,   5.000,  33.600,   8.040,  29.600,   8.040,  26.600,   8.040
1281.000,   6.000,  41.167,  10.869,  37.167,  10.869,  34.167,  10.869
1282.000,20253.000,  91.763,  10.316,  88.597,   9.217,  80.400,   9.579
1283.000,   2.000,  17.000,   8.000,  13.000,   8.000,  14.000,   8.000
1284.000,11877.000,  99.752,   7.951,  93.729,   7.296,  89.966,   7.325
1285.000,   2.000,  24.500,   2.500,  16.500,   2.500,  14.500,   2.500
1286.000,10021.000, 113.998,  17.245, 102.678,  14.812,  94.165,  14.801
1287.000,16711.000,  82.271,  14.050,  77.545,  12.936,  74.111,  12.159
1288.000,27376.000,  86.391,  12.211,  85.565,  11.300,  79.827,  11.213
1289.000,19208.000,  81.867,  10.408,  80.890,  10.198,  76.487,   9.855
1290.000,18222.000,  98.835,  12.845,  92.926,  10.713,  86.134,  10.846
1291.000,27282.000,  92.524,  11.441,  89.152,  10.331,  82.107,   9.988
1292.000,  15.000,  47.667,  15.700,  55.667,  15.700,  40.667,  15.700
1293.000,15018.000,  83.504,  10.369,  81.560,  10.051,  76.964,   9.848
1294.000,  13.000, 176.615,  15.950, 165.615,  15.097, 166.538,  15.275
1295.000,26216.000,  92.185,  13.571,  87.930,  11.497,  79.924,  11.821
1296.000,15726.000, 101.783,  10.967,  94.603,   9.146,  87.705,   8.942
1297.000,   4.000,  28.000,  11.045,  29.000,  11.045,  24.000,  11.045
1298.000,   2.000,  17.500,   0.500,  11.500,   1.500,  18.000,   1.000
1299.000,16063.000, 117.310,  11.022,  99.900,  10.477, 100.375,   9.542
1300.000,16891.000,  84.426,  10.675,  81.881,  10.672,  77.821,  10.401
1301.000,15353.000, 100.185,  10.057,  91.995,   8.618,  86.844,   8.745
1302.000,19093.000,  87.724,  10.141,  88.285,   9.508,  78.493,   9.273
1303.000,10626.000,  80.947,  11.689,  78.898,  10.906,  75.881,  10.921
1304.000,18574.000,  99.450,  10.278,  90.673,   9.520,  87.677,   9.457
1305.000,25234.000, 134.708,  13.544, 116.819,  11.046, 110.617,  11.080
1306.000,   2.000,  19.500,   5.500,  20.500,   5.500,  12.500,   5.500
1307.000,  56.000,  60.946,  20.099,  58.393,  19.235,  48.661,  19.293
1308.000,10602.000,  88.378,   9.616,  87.440,   8.915,  77.619,   8.993
